premise	hypo	label
No primeiro tempo fomos envolvidos porque marcamos mal e erramos muitos passes.	Marcamos mal e, além disso, perdemos muitos passes.	Entailment
Admitiu que a Rússia avisou a Turquia sobre o início da operação militar na Síria.	A oposição que opera no sul da Síria recebe reforços da Jordânia.	None
Like the emblem on its coat of arms , the Ile de la Cite takes the form of a boat , with the romantic tree-shaded place du Vert Galant as its prow pointing downstream .	The building takes the form of a boat .	Entailment
Ela e Kanye West também são pais de North West, de 2 anos.	Casada com rapper Kanye West, o primeiro filho se chama North West.	None
Tento fazer as coisas bem por mim porque quero sempre superar-me, essa é uma meta que tenho, de dia-a-dia melhorar.	Se fizer bem as coisas no dia-a-dia, fora de campo também consigo estar a um bom nível.	None
Hoje nos desportivos ainda muito se escreve sobre Bruno de Carvalho.	Mas depois de tudo o que disse, Bruno de Carvalho está obrigar a apresentar provas.	None
O treinador regressa este domingo ao Estádio da Luz agora como treinador do Sporting e não mostra estar preocupado pela forma como será recebido.	Não se pode também deixar de dar importância ao regresso de JJ ao Estádio da Luz.	None
The term noncompliance comprises illegal acts ( violations of laws and regulations ) and violations of provisions of contracts or grant agreements .	The term noncompliance comprises illegal acts .	Entailment
A maior parte dos faltosos é estudante isento da taxa de inscrição.	A regra vale até para quem é isento de pagamento da taxa de inscrição.	None
O Brasil deve vacinar neste sábado 39,7 milhões de pessoas contra a gripe.	O Dia de Mobilização Nacional contra a Gripe será neste sábado.	None
yeah well you 're just about there i think it 's	You have almost arrived at the point I think .	Entailment
"We are committed to helping the Iraqi people get on the path to a free society," Rumsfeld said in a speech to the Council on Foreign Relations.	"We are committed to helping the Iraqi people get on the path to a free society," he said.	Paraphrase
O Campeonato Mundial de League of Legends começa hoje e terá sua abertura em Paris, às 11h.	O Mundial de League of Legends começa hoje em Paris.	Entailment
A mudança nas taxas entra em vigor em 1º de outubro e não atinge os contratos do Minha Casa Minha Vida.	As novas taxas vão passar a vigorar em 1º de outubro.	Entailment
Senate Armed Services Committee Chairman Sen. John Warner, R-Va., is also considering a look into the issue.	Senate Armed Services Committee Chairman John Warner, R-Va., said he plans hearings.	Paraphrase
No elenco, o filme conta com Rooney Mara como a Princesa Tigrinha e Hugh Jackman interpretando o pirata Barba Negra.	O vilão Barba Negra será vivido pelo ator Hugh Jackman.	Entailment
It's been a busy couple of days for security gurus assigned to keep their companies safe and sound.	It's been a busy couple of days for enterprise security gurus tasked with the job of keeping their companies safe and sound.	Paraphrase
Justin Bieber venceu, pela sexta vez consecutiva, o prémio de melhor artista masculino.	E entre os muitos nomes nomeados, foi o artista Justin Bieber quem mais brilhou.	None
A Apple tenciona lançar o seu ‘Apple Car’, um carro elétrico, em 2019, revela o Wall Street Journal.	A Apple quer lançar um veículo eléctrico, o  ‘Apple Car’, até 2019.	Entailment
But what will Daimler get ?	Daimler will get something , but what ?	Entailment
O Tesla Model X foi finalmente apresentado por Elon Musk.	Na nova fábrica da Tesla são montados diariamente 90 novos Model S.	None
A moeda norte-americana subiu 1,68%, a R$ 3,688.	A moeda norte-americana acumulou alta de 5,91% no mês passado.	None
Clayton's shares were also suspended from trading on the New York Stock Exchange.	Clayton Homes' stock ceased trading on the New York Stock Exchange after Wednesday's close.	Paraphrase
The work that we do is the purest form of expression of the core values of all of the major faith traditions .	All major faith traditions have a core value that our work exemplifies .	Entailment
um we had all the great civil rights legislation of nineteen sixty eight	We had available to us , the entire civil rights legislation of 1968 .	Entailment
The exam contains four sections and tests a students knowledge of algebra and geometry as well as probability and statistics.	The test, in four sections, includes algebra and geometry, along with some questions on probability and statistics.	Paraphrase
oh well i 'll get off the phone and let you watch it then and good luck on your recovery	I 'll get off the phone so you can watch it .	Entailment
A PEC está dormindo há dez anos.	O que não passar por PEC já acabou, vai ficar como está.	None
No , Johnny Shannon was not a reckless boy ; Drew Kirby knew that , if no one else on the Range did .	Drew knew that Johnny Shannon wasn 't reckless .	Entailment
A programação entra em cartaz nesta quinta-feira (24) e segue até a próxima quarta-feira (30).	A animação “Hotel Transilvânia 2” entra em cartaz nos cinemas da Paraíba nesta quinta-feira (24).	None
Spider-Man snatched $114.7 million in its debut last year and went on to capture $403.7 million.	Spider-Man, rated PG-13, snatched $114.7 million in its first weekend and went on to take in $403.7 million.	Paraphrase
A Sony RX1R II chega em Dezembro por cerca de €3500.	Esta Sony RX1R II estará disponível em dezembro, com um preço aproximado de €3500.	Paraphrase
Canadian researchers ordered the slaughter of more than 2,000 cows and conducted an extensive investigation but were not able to find evidence of any other infected animals.	Canadian investigators slaughtered more than 2,000 cows but were not able to find evidence of any other infected animals.	Paraphrase
She looked at me .	She stared at me .	Entailment
HCFA did not discuss its proposed modification of an existing reporting requirement in the analysis , as described in section 604 ( a ) ( 4 ) , but in the preamble .	HCFA only discussed the modification within the preamble .	Entailment
Joe Nichols captured new male vocalist honors, riding back-to-back hits "The Impossible" and "Brokenheartedsville."	Joe Nichols, who is touring with Jackson, captured new male vocalist honors, riding back-to-back hits The Impossible and Brokenheartedsville.	Paraphrase
Ao menos seis pessoas morreram e mais de 100 ficaram feridas.	Quatro pessoas estão desaparecidas e 101 ficaram feridas, segundo autoridades taiwanesas.	None
Ele alega que o termo usado é pejorativo e pode ser mal interpretado pelos frequentadores da casa de chá.	Ele reclama que o termo é pejorativo e pode ser mal interpretado pelos clientes.	Entailment
"After what happened here ... it's tacky and unpatriotic," said JoAnn Marquis, visiting the site with her husband from Salem, Mass.	"It's nasty," said JoAnn Marquis, visiting with her husband from Salem, Mass. "After what happened here .	Paraphrase
Dylan Baker and Lindsay Frost play her parents, Ed and Lois Smart.	Lindsay Frost and Dylan Baker played Elizabeth Smart's parents.	Paraphrase
"There is no need for one deadline for all to create the ASEAN Economic Community," Thaksin said.	Thus, he said, there did not have to one deadline to create the economic community.	Paraphrase
Com isso, a população desocupada avançou 3,3% em no mês passado em relação a maio.	Mas recuou 2,9% em relação a junho do ano passado.	None
The Project adopted six guiding principles .	The project adopted principles .	Entailment
O movimento popular Outubro Rosa é internacional.	Hoje o Outubro rosa é realizado em vários lugares.	Entailment
Sua estreia como atriz foi na novela "Anos Rebeldes" de Gilberto Braga, no ano de 1992, como Natália.	Sua primeira aparição na televisão como atriz foi na novela Anos Rebeldes, em 1992, como Natália.	Entailment
Site do Facebook esteve em baixo quatro minutos.	Prometo um Facebook português para quando o outro estiver em baixo.	None
It will be followed in November by a third movie, "The Matrix Revolutions."	The film is the second of a trilogy, which will wrap up in November with "The Matrix Revolutions."	Paraphrase
Microsoft said Friday that it is halting development of future Macintosh versions of its Internet Explorer browser, citing competition from Apple Computer's Safari browser.	Microsoft will stop developing versions of its Internet Explorer browser software for Macintosh computers, saying that Apple's Safari is now all that Apple needs.	Paraphrase
Participou de mais alguns filmes para a TV e se despediu de vez no telefilme The Last Dance, de 2000.	O seu último trabalho foi um telefilme, The Last Dance, em 2000.	Entailment
The FBI is trying to determine when White House officials and members of the vice president’s staff first focused on Wilson and learned about his wife’s employment at the agency.	The FBI is trying to determine when White House officials and members of the vice president's staff focused on Wilson and learned about his wife's employment.	Paraphrase
Seria injusto dizer que a história política de Marcelo Rebelo de Sousa é mais mediática do que política.	Marcelo Rebelo de Sousa deixou de ser, na sexta-feira, comentador da TVI.	None
De cara, o Citroën C4 Picasso impressiona pelo amplo espaço interno.	A Citroën está apresentando a nova família C4 Picasso.	None
Curved swords hung on their hip and bows sat across their backs .	They had bows on their backs .	Entailment
I was surprised it turned out me talking and the president just listening.	"I was surprised it turned out me talking and the president just listening . . . It was mostly a monologue."	Paraphrase
Por outro lado, Rogério Ceni mostrou estar pronto para voltar ao gol são-paulino.	A volta do goleiro Rogério Ceni à meta são-paulina não foi da forma como a torcida esperava.	None
Before Sunday, 19 firefighters assigned to wildfires had died on duty this year, according to Tracey Powers of the National Interagency Fire Center in Boise.	Before yesterday, 19 firefighters assigned to wildfires had died on duty this year, said Tracey Powers, spokeswoman for the National Interagency Fire Center in Boise.	Paraphrase
He now faces an election in three months , says Berger .	He will be up for election in three months .	Entailment
In case the company does not turn in the reports before the end of May, it is likely to be delisted, an SFC official said.	If the company did not turn in the results before the end of May, it was likely to be delisted, an SFC official said.	Paraphrase
These operations are coordinated with appropriate authorities , such as the Department of Justice .	The Department of Justice is one of the authorities being coordinated with .	Entailment
A partida ficou parada por mais de dez minutos, para que os médicos pudessem realizar o atendimento ao jogador do Manchester United.	Aos 30 minutos do primeiro tempo, o Manchester United abriu o placar com Depay.	None
Three no votes would kill it for now.	It would take three votes to kill the ACC's expansion.	Paraphrase
Na avaliação do ministro Patrus, a instrução normativa do Incra é legal e constitucional.	A portaria a qual o ministro se refere orientou a elaboração da instrução normativa pelo Incra.	None
O Office 2016 começou a ser vendido na loja online da Microsoft.	A Microsoft lançou nesta semana o pacote Office 2016.	None
What ? cried Poirot , in apparently lively astonishment .	" What ? " shouted Poirot , seemingly shocked .	Entailment
Pollard 's supporters can cling to that excuse .	Pollard 's fans can hold on to that excuse .	Entailment
The sky is a solid sphere that surrounds Earth .	The earth is surrounded by the sky .	Entailment
"The strength of demand for credit increases the danger associated with delaying (a rate rise) that is called for on general macroeconomic grounds," Mr Macfarlane said.	The strength of demand for credit increases the danger associated with delaying a tightening of policy that is called for on general macroeconomic grounds."	Paraphrase
João Sousa precisou de 1 hora e 20 minutos para vencer Pospisil nas meias-finais, impondo-se por um duplo 6-4.	O português João Sousa bateu nas meias-finais o canadiano Vasek Pospisil por um duplo 6-4.	Entailment
A Rockstar disponibilizou novos conteúdos para a vertente online na PS4, Xbox One e PC.	Os conteúdos estão disponíveis tanto para Playstation 4, Xbox One e PC.	Entailment
Given their consistent results and broad applicability to general US populations , the Six-City and ACS data have been of particular importance in benefits analyses .	The Six-City data is quite important due to its results and applicability .	Entailment
In February 2000, the officers — Kenneth Boss, Sean Carroll, Edward McMellon and Richard Murphy — were acquitted of all charges in the killing.	The officers -- Kenneth Boss, Sean Carroll, Edward McMellon and Richard Murphy -- were acquitted in 2000 of state murder charges.	Paraphrase
Os brasileiros salvaram dois match points e devolveram a quebra no voleio de Marcelo na rede.	Salvando dois match points, os brasileiros conseguiram levar mais um set para a decisão pelo tie break.	None
Até agora, o planejado acordo prevê penas de prisão entre cinco e oito anos para os delitos graves.	Depois disso, os responsáveis por delitos graves foram punidos com penas de cinco a oito anos.	None
O browser mas famoso da Microsoft, o Internet Explorer, tem os seus dias contados.	Outra novidade interessante é a possibilidade de pré-visualização de separadores de Internet no browser Microsoft Edge.	None
Preços chegam a até R$22 mil no Brasil.	Sim, mudanças no câmbio afetam os preços no Brasil.	None
yeah you had a good time there	You had a fun time there .	Entailment
Ano após ano Heidi Klum continua a surpreender com as suas máscaras de Halloween.	Assim foram as máscaras escolhidas por várias celebridades para celebrar este ano o Halloween.	None
They were held under Section 41 of the Terrorism Act 2000 on suspicion of involvement in the commission, preparation or instigation of acts of terrorism.	Badat was arrested under section 41 of the Terrorism Act “on suspicion of involvement in the commission, preparation or instigation of acts of terrorism,” Scotland Yard confirmed.	Paraphrase
I admit it ; right now , I 'll admit anything you want me to , because you know what 's going on and I don 't .	At this moment , I 'll say anything , because I don 't know what 's happening .	Entailment
SARS has also taken a toll on Taiwan's economy, as it has on economies across the region, hammering consumer spending and leaving shops, restaurants and airports empty.	SARS has also taken a toll on Taiwan's economy, hammering consumer spending, with shops, restaurants and airports empty while people stay at home.	Paraphrase
Mais uma vez uma produção portuguesa encontra-se nomeada ao Emmy Internacional de Melhor Novela.	A novela escolhida foi 'Mulheres’ e está na corrida para o prémio de Melhor Novela Internacional.	None
so oh well it 's been seven minutes	Seven minutes have elapsed .	Entailment
A jornalista e escritora bielorrussa Svetlana Alexievich é apontada como a favorita ao Prémio Nobel da Literatura pelas principais casas de apostas internacionais.	A bielorrussa Svetlana Aleksievitch foi distinguida esta quinta-feira com o Nobel da Literatura 2015, anunciou a Academia Sueca.	None
From sandy beaches , broad brown rivers , and deep forests , to rising skyscrapers and wide expressways , Malaysia is set to exceed visitors ' expectations .	Malaysia is filled with so many natural and man-made wonders that 's set to go beyond its tourist 's expectations .	Entailment
X2 took in $17.1 million for a total three-week take of $174 million.	Elsewhere in theaters this weekend, "X2" earned $17.1 million to raise its three-week total to $174 million.	Paraphrase
Initial reports indicated the shots had been fired from inside a mosque.	According to Central Command's initial reports, the attackers fired from a mosque in the city.	Paraphrase
Hormone replacement therapy that combines estrogen and progestin doubles a woman's risk of breast cancer, a British study of more than a million women has found.	A major British study has added to the evidence that hormone replacement therapy increases the risk of breast cancer, especially when women receive a combination of estrogen and progestin.	Paraphrase
Pouco mais de dez minutos depois, a marcha enche as Portas de Santo Antão e chega ao Coliseu dos Recreios.	Da Praça da Figueira à Rua das Portas de Santo Antão a marcha foi curta.	None
He stared at the useless hilt in his hand .	He had no use for the hilt in his hand that he was staring at .	Entailment
Portugal tem, como todos os países que entraram para a União Europeia antes de 2004, uma esperança de vida muito elevada.	Portugal apresenta uma esperança média de vida superior à europeia.	None
Entre 2010 e 2014, foram recebidos 1690 pedidos, muito menos do que os 19140 de Espanha ou os 432260 da Alemanha.	Segundo o documento, a Alemanha foi o país mais procurado em 2014, com 173100 pedidos de asilo.	None
Ele seguirá estudando à espera da prova que poderá lhe dar o direito de tirar o passaporte alemão.	Ele está estudando faz algum tempo para poder pegar o passaporte.	None
O Samsung Galaxy S6 edge+ é sinónimo de elegância e de excelente desempenho.	Já o Galaxy S7, seria o primeiro dispositivo flagship totalmente em metal da Samsung.	None
--Monica lacked the maturity to balk at the magazine 's tasteless choice of props .	Monica didn 't find the magazine 's props tasteless .	Entailment
neither of us had any help with our college degrees and just this last month we paid off my final school loan so we 're starting our kids a little bit early	We struggled to pay for our college debt , so we are starting college savings for our kids .	Entailment
"We did not want to shut down," Lawrence Diamond, the CFO, said as O'Donnell lawyer Matthew Fishbein questioned him.	"We did not want to shut down," Diamond testified under questioning by Matthew Fishbein, one of O'Donnell's lawyers.	Paraphrase
As selfies, agora, são muito mais amplas com o novo flagship da LG.	O novo modelo V10 não é muito diferente do LG G4.	None
PrimeSense, Polar Rose e Metaio foram outras startups que nos últimos meses juntaram-se às fileiras da Apple.	A Apple já havia comprado várias startups de realidade aumentada, como a PrimeSense, Polar Rose e Metaio.	None
Ever since then , Masada has been more or less deserted .	Ever since that time , Masada has basically been abandoned .	Entailment
Referring to a battle against a Muslim warlord in Somalia, Boykin told another audience, "I knew my God was bigger than his.	Referring to a Muslim fighter in Somalia, Boykin said that "my God was bigger than his.	Paraphrase
Lock the door on the outside , please , Miss Tuppence , and take out the key .	Take out the key after locking the door from the outside .	Entailment
A força da detonação fez desabar o edifício onde se localizava o restaurante.	O estabelecimento colapsou e fez desabar também outros edifícios adjacentes, incluíndo um armazém que teria material explosivo.	None
Outros 10% aprovam o governo petista.	Alckmin ficaria em terceiro lugar com 20%.	None
Assim, cada vaca leiteira emite entre 450 e 550 gramas de metano por dia.	As vacas leiteiras expelem cerca de 450 a 550 gramas de metano por dia.	Paraphrase
Instead, bond bulls focus on the fact the Fed has done nothing to dispel market expectations of an easing, either in speeches or through the press.	Still, bond bulls can take comfort in the fact the Fed has done nothing to dispel market expectations of an easing, either in speeches or through the press.	Paraphrase
Os partidos não podem se antecipar a tudo isso, não faz sentido.	O PSDB faz um jogo de avanços e recuos.	None
Num futuro mais ou menos próximo poderá ter todos os benefícios do exercício sem ter de se esforçar ou transpirar.	Esqueça o esforço, a transpiração e outros efeitos do exercício físico.	None
A freguesia de Santa Maria Maior é uma das zonas de Lisboa que mais comemora os 250 anos do nascimento de Bocage.	Mas não faltam motivos para participar nas comemorações destes 250 anos do nascimento de Bocage.	None
The view of the illuminated mont at night is spectacular from the other side of the bay .	The view of the lit up mont at night is wonderful .	Entailment
ConAgra stock closed Monday on the New York Stock Exchange at $21.63 a share, down 11 cents.	ConAgra shares closed Monday at $21.63 a share, down 11 cents, on the New York Stock Exchange.	Paraphrase
Ascânio descobre informações sobre Atena e repassa a Romero.	Atena insiste para que Romero a deixe participar de seus planos.	None
Os cartões estarão disponíveis nas redes Saraiva e Walmart e, em novembro, nas lojas da rede Pão de Açúcar.	Os cartões podem ser adquiridos em algumas lojas das redes Saraiva e Walmart.	Entailment
and anyway he 's he 's like a special ed child	He is like a special education child .	Entailment
O início de Alexander Rossi na Fórmula 1 foi com o pé esquerdo.	Estreante como titular da Manor, Alexander Rossi mostrou que a falta de experiência ainda pesa na Fórmula 1.	None
A estimativa do governo é que eles recebam, no total, R$ 8,5 bilhões em investimentos.	Os recursos previstos para rodovias são de R$ 66,1 bilhões.	None
Penn Traffic filed for Chapter 11 reorganization at the end of May.	Penn Traffic entered chapter 11 bankruptcy reorganization May 30.	Paraphrase
The Saudi newspaper Okaz reported Monday that suspects who escaped Saturday's raid fled in a car that broke down on the outskirts of Mecca Sunday afternoon.	The newspaper Okaz reported that the six suspects arrested Sunday fled the raid in a car that broke down on the outskirts of Mecca.	Paraphrase
The company also earned 14 cents a share a year earlier.	A year ago, the company posted a profit of 12 cents a share.	Paraphrase
Em maio, o governo já anunciou contingenciamento de R$ 69,9 bilhões.	A economia inicialmente prevista era de R$ 66,3 bilhões.	None
First , producers are no longer required to obtain at least catastrophic coverage for economically significant crops but may sign a waiver foregoing emergency crop loss assistance .	Producers must no longer carry catastrophic coverage for important crops .	Entailment
Eun-Sook, que agora se chama Meagan Hughes, de 44 anos, viveu uma história semelhante.	Eun-Sook, cujo nome passou a ser Meagan Hughes, tem 44 anos.	Entailment
"We're in a highly competitive industry where few apparel brands own and operate manufacturing facilities in North America," Levi Strauss Chief Executive Officer Phil Marineau said in a statement.	"We're in a highly competitive industry where few apparel brands own and operate manufacturing facilities in North America," said Phil Marineau, the chief executive.	Paraphrase
Network security products maker Secure Computing Inc. said Tuesday it is acquiring content-filtering vendor N2H2 for $20 million, furthering consolidation in an already-competitive market.	Network security products maker Secure Computing said Tuesday it is acquiring content filtering firm N2H2 for $20 million, furthering consolidation in an already competitive market.	Paraphrase
O incumprimento dos prazos de resposta dá ao cliente o direito de compensação.	No entanto, mesmo quando existiu incumprimento, há empresas que nunca chegaram a compensar os seus clientes.	None
A versão mais recente do browser Chrome tem uma nova função: ‘mute’.	O ‘mute’ está está disponível na versão mais recente do Google Chrome.	Paraphrase
"We believe we are fully prepared to roll out the [touch-screen] machines for the 2004 presidential primary," said Gilles W. Burger, State Board of Elections chairman.	"We believe we are fully prepared to roll out the revised Diebold machines," said Gilles W. Burger, chairman of the Maryland State Board of Elections.	Paraphrase
Attorneys for the Roman Catholic archdiocese and nearly 250 alleged victims began meeting last week to reach an out-of-court settlement.	Attorneys for both the archdiocese and the plaintiffs began meeting last week to reach the out-of-court settlement.	Paraphrase
No Marotinho, sete pessoas foram resgatadas, três com vida.	Não tem detalhes sobre o estado de saúde das pessoas resgatadas.	None
Em seguida, a presidente convocou mais ministros ao Palácio da Alvorada para discutir os cortes no Orçamento.	A presidente convocou vários outros ministros.	Entailment
A Seds ainda informou ter instaurado um procedimento interno para "apurar as responsabilidades pelo ocorrido".	Ainda segundo a Seds, um procedimento interno foi instaurado para apurar o caso.	Paraphrase
A exceção são os produtos anteriores, que envolve modelos Sony Vaio.	A Sony vendeu a marca Vaio em 2014 para o grupo Japan Industrial Partners.	None
yeah so you 're in division what now corporate corporate okay yeah that that must feel somewhat safer	You must feel more stable now that you are in corporate .	Entailment
They note that after several weeks of rallies on upbeat earnings, investors are looking for stronger evidence of a recovery before sending stocks higher.	After several weeks of market rallies on upbeat earnings, many investors are looking for more concrete signs of an economic recovery.	Paraphrase
TSMC also accused Syndia of trying to interfere with its customer relationships.	TSMC feels that Syndia's actions are designed to interfere with TSMC's customer relationships, the company said.	Paraphrase
only scratches the surface of this issue by focusing on the murky areas of politics , raw power , and corruption .	Politics , power , and corruption are only some of the symptoms of the issue .	Entailment
Com este problema, o evento-teste não foi realizado no sábado, deixando tudo para o domingo.	As fortes chuvas atrapalharam o evento-teste e interromperam diversas vezes sua realização.	None
A participação de uma criança e do adulto acompanhante custa sete euros e é necessária inscrição.	A entrada custa dois euros por criança e três euros por adulto.	None
O Tesla Model X é o primeiro SUV do construtor americano que se dedica a automóveis 100% eléctricos.	O Model X é uma continuação do objetivo da Tesla de construir carros atrativos, rápidos e elétricos.	None
I couldn 't make up my mind at first whether it was a sham affair or genuine .	I was not sure about the relationship .	Entailment
Mario Götze completou para as redes cruzamento de Coman e Müller fez, de pênalti, o terceiro e último gol.	O atacante Thomas Müller marcou dois gols e Mario Götze também deixou o seu.	None
Mas, em certo período, decidi não escutar, porque tinha priorizado o São Paulo.	Em certo período, decidi não escutar algumas coisas para priorizar a renovação.	None
He spoke in a clipped manner now .	The manner in which he spoke was clipped .	Entailment
Leandrão entrou na área, pela esquerda, e o meia Marquinhos roubou a bola de carrinho.	O atacante cortou para o meio e Marquinhos deu o carrinho.	None
Aos 65 anos, Les Milne morreu, vítima da doença de Parkinson, com a qual viveu durante 20 anos.	Les Milne morreu, aos 65 anos, vítima da doença de Parkinson.	Entailment
In 1999, Mauritania became only the third Arab League state to establish full diplomatic relations with the Jewish state.	It is one of only three states in the Arab League to hold full diplomatic relations with Israel.	Paraphrase
John Chen, CEO da fabricante, admitiu recentemente que se a unidade não for rentável em 2016 desaparece.	Publicamente, o CEO da BlackBerry, John Chen, é sempre otimista.	None
But this is food , which means that it 's not easy for all irrepressible enthusiasts to sit still and listen .	Enthusiasts have difficulty listening to others about food .	Entailment
Culturecom is confident it will make a significant impact on market share with this new development," Frank Cheung, chairman of Culturecom, said in a statement.	He added: "Culturecom is confident it will make a significant impact on market share with this new development."	Paraphrase
O destaque foi rejeitado por 247 votos a favor, 220 contra e quatro abstenções.	A medida foi rejeitada por 239 votos contra 234 e ainda houve duas abstenções.	None
O anúncio foi feito na conferência da companhia no Tokyo Game Show 2015, tendo sido, até à data, conhecido como Project Morpheus.	Acompanhem todos os anúncios da Tokyo Game Show 2015 através da nossa hub dedicada ao evento.	None
In the past there have been several attempts to drain the wetlands , but this damaged not only the Great Morass but also areas of the coral reef offshore .	Draining the wetlands is bad because it damages the ecosystems .	Entailment
Ganhando os jogos em casa e conseguindo pontuar fora podemos sonhar com a passagem à fase seguinte.	Esta vitória deixa-nos ainda mais a sonhar com a passagem à fase seguinte.	Entailment
and and the Dodgers i guess what surprised me most about the Dodgers was letting uh Valenzuela go	I was surprised that the Dodgers let Valenzuela go .	Entailment
As Forças Armadas do Egito afirmaram que pelo menos 100 militantes e 17 soldados foram mortos.	Desde então, pelo menos 600 policiais e membros das Forças Armadas foram mortos.	None
O longa é dirigido por Ridley Scott e protagonizado por Matt Damon.	Dirigido por Ridley Scott, o filme "Prometheus" conta uma história passada em 2089.	None
Nesta manhã, alguns trabalhadores da classe se reuniram em frente ao Palácio do Planalto.	Servidores do Judiciário passaram o dia em frente ao Palácio do Planalto.	None
No que toca ao online, é criada uma taxa de sucesso a nível mundial bem como uma escala de votos para cada nível.	Depois de criado, toca a partilhar o nível entre os amigos e entre o mundo de jogadores.	None
Os homens públicos não podem se recusar a esclarecer fatos.	Você tem homens públicos que são acusados injustamente, outros justamente.	None
No contexto já conhecido o Presidente da República deverá convidar o líder da coligação PàF para constituir Governo.	O Presidente da República irá certamente nomear o líder da PàF para formar Governo.	Entailment
The companies said "it was not our intention to target or offend any group or persons or to incite hatred or violence."	"In creating the game, it was not our intention to target or offend any group or persons or to incite hatred or violence against such groups persons."	Paraphrase
so we just stopped there uh you know had some breakfast got some water and kept on walking	We stopped and had breakfast and then kept walking .	Entailment
The 60-year-old millionaire hugged his attorneys, saying: "Thank you so much."	Moments later, he hugged his defense lawyers, softly saying, "Thank you, so much."	Paraphrase
Justices Stephen Breyer, Sandra Day O'Connor and Anthony Kennedy disagreed.	Justices Anthony Kennedy, Sandra Day O'Connor and Stephen Breyer dissented.	Paraphrase
Fernando Melo: o autarca de Valongo, até 2012, teve de devolver oito mil euros.	Mas mais de 333 mil euros tiveram de ser devolvidos, por terem sido utilizados de forma indevida.	None
Não estou minimamente preocupado com arbitragens, mas vejo os nossos rivais preocupados, porque têm falado muito das arbitragens.	Vejo os nossos rivais preocupados com as arbitragens.	Entailment
Segundo a Receita Federal, a queda da atividade econômica no Brasil representa o principal fator de diminuição na arrecadação.	Segundo informações da Receita Federal, a queda na atividade econômica brasileira foi a principal causa da redução na arrecadação.	Paraphrase
Schelotto assinou um contrato até junho, com mais épocas de opção, e poderá fazer todo o corredor direito.	Schelotto assinou até junho e tem mais três temporadas de opção no contrato.	None
No mesmo período de 2014, o resultado comercial apresentou um superávit de US$ 250 milhões.	A balança comercial registrou superávit de US$ 2,689 bilhões em agosto.	None
Na frente do placar, o Sport passou a aguardar no campo defensivo para responder em velocidade.	O jogo ficou preso nos primeiros 25% do campo defensivo do Sport.	None
A procissão principal chegou ao fim, mas outras seis romarias acontecem no próximo fim de semana.	O traslado é a primeira das seis romarias deste fim de semana.	None
"The anticipated global sales improvement in the month of June did not materialize," said Chief Financial Officer Robert Rivet.	"The anticipated global sales improvement in the month of June did not materialize as we had anticipated," the company said.	Paraphrase
A COUPLE have been arrested for starving their four sons while letting their daughters feast in front of them.	A couple starved their four adopted sons for years while allowing their daughters to feast on takeaways, police and neighbours said today.	Paraphrase
Também Angélica foi punida uma vez que foi ela que chamou Rúben da Cruz depois de ouvir gritos de fora da quinta.	Angélica chamou Rúben quando ouviu os gritos do lado de fora da quinta.	Entailment
Em meio ao tumulto, algumas pessoas foram agredidas por policiais com golpes de cassetete.	Os policiais usaram cassetetes e gás lacrimogêneo para conter a multidão.	None
A Geórgia está na penúltima posição com apenas nove pontos e não tem mais chances de classificação.	A Geórgia ficou na penúltima colocação.	Entailment
As quatro prestações para o FMI em junho são de 1600 milhões de euros.	As prestações ao FMI em junho chegam a 1,6 bilhão de euros.	Entailment
oh i see uh-huh well if you ever decide to get a newer later model think about an Amiga because it 's the slickest machine you 've ever seen	Look at the Amiga machine .	Entailment
ATA shares were down $1.85 at $8.07 on the Nasdaq Stock Market in Tuesday afternoon trading.	ATA shares closed down $1.66, or 16.7 percent, at $8.26 on the Nasdaq Stock Market.	Paraphrase
No levantamento divulgado nesta sexta, Minas soma 121.747 casos de dengue neste ano.	O levantamento mostra que 121.747 casos de infecção por dengue foram contabilizados em Minas no ano.	Entailment
Aos 48 tentou com Luan, de cabeça, parando em Douglas.	Luan cabeceou e Douglas Pires fez a defesa.	None
Em sua colaboração com Roy Nachum, Rihanna mudou a história da arte do álbum.	Roy Nachum se referiu a Rihanna como uma verdadeira artista e visionária.	None
A Duquesa de Cambridge retomou a sua agenda pública com um vestido Ralph Lauren – custa cerca de 1700 euros – e sapatos e clutch preta.	Para o seu regresso, a Duquesa de Cambridge escolheu um elegante vestido Ralph Lauren, avaliado em cerca de 1700€.	Entailment
O Eurosport garantiu os direitos de transmissão da Fórmula 1 para Portugal, a partir do próximo ano até 2018.	O Eurosport adquiriu os direitos de transmissão da Fórmula 1 para Portugal até 2018.	Entailment
Luana Piovani, aliás, já comemora a perda de peso, após o nascimento dos gêmeos.	Enquanto para algumas pessoas perder peso é quase uma batalha, para Luana Piovani parece ser fácil.	None
A statement released by DEI said Green would begin driving the car on an interim basis beginning next week in the Winston Open at Lowe's Motor Speedway.	It was announced that Green will replace Park in the Dale Earnhardt Inc. No. 1 Chevrolet, beginning with the Winston Open at Lowe's Motor Speedway next week.	Paraphrase
The couple was granted an annulment in September 2001 and Joanie Harper was given sole custody of Marques and Lyndsey, court records show.	Joanie Harper and Brothers were granted an annulment in September 2001, and Harper was given sole custody of Marques and Lyndsey, court records show.	Paraphrase
Na ocasião, ele participou do amistoso contra Gana, em Londres.	A última vez que pôde ter essa sensação foi em um amistoso contra Gana, em 2007.	None
