premise	hypo	label
Aqui está o Drudge Report, que gerou o programa de TV.	O Drudge Report gerou o programa de TV.	Entailment
A montadora lançou mundialmente o Discovery Sport há um ano, assim, a produção nacional do Discovery Sport continua mantida.	Há um ano a montadora lançou mundialmente o Discovery Sport.	Entailment
Vincenzo Montella, antigo treinador da Fiorentina, foi jogador da Sampdoria e é o principal candidato à sucessão.	Vincenzo Montella, antigo jogador da Sampdoria, é o treinador apontado ao lugar de Zenga.	None
No entanto, um movimento estava crescendo na península grega contra o domínio otomano e para um estado grego independente.	Os gregos começaram a se mover contra o domínio otomano em favor de um estado grego livre.	Entailment
Ontem, dois diplomatas japoneses foram mortos em uma emboscada aparente perto de Tikrit, a 175 quilômetros ao norte da capital.	Dois diplomatas japoneses também foram mortos em uma emboscada perto de Tikrit, segundo o Ministério das Relações Exteriores do Japão.	Paraphrase
Cirano era casado e pais de três filhos – Pedro, Paloma e Nicole.	Ele deixa os filhos Pedro, Paloma e Nicole e a esposa Michelle.	None
A OMS desenvolveu o AUDIT (Teste de Identificação de Transtornos por Uso de Álcool) em 1992 como uma breve ferramenta de triagem para detectar bebida em risco, além de abuso e dependência de álcool.	O sistema AUDIT foi desenvolvido pela Organização Mundial da Saúde em 1992.	Entailment
Aqui está o que alguns repórteres nacionais de destaque escreveram sobre	Alguns repórteres nacionais de destaque escreveram sobre um tópico.	Entailment
O programa crescerá para incluir portos em Dubai, Turquia e Malásia, entre outros.	O programa será expandido para incluir áreas do Oriente Médio, como Dubai, Turquia e Malásia, disse Ridge.	Paraphrase
Os bancos da Grécia devem reabrir nesta segunda-feira, após três semanas de fechamento forçado.	Os bancos devem reabrir na próxima segunda-feira, depois de quase três semanas fechados.	Entailment
O campeão Barcelona integra o Grupo E da Champions League, juntamente com AS Roma, Bayer Leverkusen e BATE Borisov.	A chave ainda terá, na Alemanha, o duelo entre Bayer Leverkusen e Bate Borisov, de Belaurus.	None
Ele se baseará nos sucessos do programa cap and trade da Acid Rain.	Eles usaram o programa Cap and Trade da Acid Rain para continuar seu sucesso.	Entailment
Em uma cidade de proporções humanas, não é de surpreender que parques e jardins sejam abundantes para recreação e relaxamento.	Recreação e relaxamento são fornecidos em áreas como parques e jardins.	Entailment
A SARS matou 296 pessoas no continente da China e infectou mais de 5.200.	Em todo o continente chinês, a doença matou 300 pessoas e infectou mais de 5.270.	Paraphrase
Ele balançou e esfaqueou duas vezes.	Ele balançou a espada e apontou-a para frente duas vezes.	Entailment
Cmdr. Rod Gibbons, porta-voz da academia, disse: "A academia está chocada e triste.	Porta-voz da Academia Naval Rod Gibbons disse: `` O anúncio de hoje foi uma surpresa.	Paraphrase
Vou poupar alguns jogadores, só não defini ainda quantos serão poupados pela questão do desgaste.	Falta definir quantos vamos poupar e o que será feito.	None
Agentes da Susupe e policias da Brigada Militar fazem buscas na região.	Segundo a BM, mais de 50 pessoas fazem buscas na noite deste sábado.	None
não, não, eles não sabem e você sabe que eles são apenas pessoas reais e superficiais	Eles são pessoas rasas.	Entailment
A propósito, Hastings, há algo que quero que você faça por mim.	Eu tenho um favor que quero lhe pedir.	Entailment
Suas duras críticas ao presidente da OLP, Yasser Arafat, levaram seus livros a serem banidos por um tempo pela Autoridade Palestina.	Suas duras críticas ao presidente da OLP, Yasser Arafat, viram a Autoridade Palestina banir seus livros por um tempo.	Paraphrase
Projeto enviado pelo Executivo na última semana já foi aprovado pela Câmara dos Deputados.	O texto foi aprovado pela Câmara dos Deputados.	Entailment
A apresentadora e chef de cozinha Bela Gil, filha do cantor Gilberto Gil, está grávida pela segunda vez.	Atualmente, a herdeira de Gil comanda o programa Bela Cozinha, no GNT.	None
Autoridades disseram que os dados serão usados para verificar se eles permaneceram além do tempo autorizado.	As autoridades disseram que os dados serão usados para verificar se os viajantes excederam sua estadia autorizada.	Paraphrase
A Warner/Chappell adquiriu em 1988 os direitos sobre a canção, que fora registrada oficialmente em 1935.	Adquiriu em 1935 apenas o direito de alguns arranjos da música, e não da versão atual.	None
Entre 1996 e 1998, elas oscilaram entre US$ 4 bilhões e US$ 5,7 bilhões.	O intervalo obtido era de déficit de US$ 800 milhões a US$ 4,9 bilhões.	None
O primeiro-ministro palestino, Mahmoud Abbas, disse à TV via satélite da Palestina que o ataque de helicóptero foi um "ataque terrorista".	O primeiro-ministro palestino, Mahmoud Abbas, denunciou o ataque de helicóptero como um ataque israelense "criminoso e terrorista".	Paraphrase
Nunca me ouviram dizer qualquer coisa em desabono de Jorge Jesus e vice-versa.	Nunca ninguém me ouviu falar mal de Jorge Jesus, nem vice-versa.	Paraphrase
Os candidatos têm de pagar 20 euros para realizar esta prova.	Considera-se aprovado, nas componentes comum e específica, o candidato que tenha pelo menos 50% da cotação.	None
Wall Street está buscando um lucro de 30 centavos por ação no terceiro trimestre e US $ 1,31 no ano fiscal.	Os analistas esperavam um lucro de 30 centavos por ação no terceiro trimestre e US $ 1,31 por ação no ano inteiro.	Paraphrase
Ivan Marcano, Imbula e Jesus Corona são as novidades lançadas por Julen Lopetegui para o Clássico.	Já Corona e Imbula também devem ser titulares no 'Clássico' do Dragão.	None
Nas redes sociais, Kim Kardashian agradeceu todas as orações dos fãs.	Kim Kardashian quebrou o silêncio, através das redes sociais, sobre o estado de saúde do ex-cunhado.	None
Há um mês, o Departamento de Comércio estimou que o PIB havia crescido a uma taxa de 7,2% no terceiro trimestre.	Há um mês, o Departamento de Comércio informou que o PIB cresceu a uma taxa de 7,2%.	Paraphrase
O sorteio da Taça da Liga ditou o Paços de Ferreira, o Arouca e o Portimonense no grupo do Sporting.	O Sporting joga com o Paços de Ferreira, Portimonense e Arouca.	Entailment
Como observado acima, a representação dos trabalhadores do H-2A é limitada a assuntos específicos decorrentes do contrato de trabalho do H-2A.	Assuntos específicos são a única coisa que pode levar à representação dos trabalhadores da H-2A.	Entailment
Seus famosos trens-bala percorrem o país em até 300 km (186 milhas) por hora.	Seu trem-bala é famoso e pode atingir velocidades de até 300 km por hora.	Entailment
É a primeira vez nos Estados Unidos que cinco baleias são libertadas simultaneamente a partir de um único incidente.	Hoje, os especialistas realizarão o primeiro lançamento simultâneo de cinco baleias nos Estados Unidos, a partir de um único incidente.	Paraphrase
Às vezes temos que pensar no que é importante, e agora são as vagas olímpicas para 2016.	A estratégia desse Mundial é focar nas vagas olímpicas e não nas medalhas.	None
Disponível em junho, o Bare Metal Restore 4.6 custa US $ 900 por cliente Windows e US $ 1.000 por cliente Unix para novos clientes.	O Bare Metal Restore 4.6 estará disponível em meados de junho, disse a Veritas, e custará US $ 900 por cliente Windows e US $ 1.000 por cliente Unix.	Paraphrase
Will diz que está confortável com seu lugar nas margens.	Will não tem nenhum problema com sua posição.	Entailment
Esta jornada interativa pela história da Terra leva você de volta ao momento do Big Bang.	O Big Bang é mostrado na jornada interativa.	Entailment
Em média, o BM aponta para uma descida de 43% dos preços da energia em relação a 2014.	Os preços da energia devem ser 43% inferiores em relação ao nível de 2014.	Entailment
A Microsoft lançou patches separados para as versões cliente e administrativa do Office 2003.	Patches para download separados estão disponíveis para as versões cliente e administrativa do Office.	Paraphrase
Halo 5 chega em 27 de outubro exclusivamente para o Xbox One.	Halo 5: Guardians será lançado em 27 de outubro exclusivamente no Xbox One.	Paraphrase
No momento em que eu estava fora da vista da multidão, caí no chão.	Caí no chão quando estava fora de vista.	Entailment
Representantes de vítimas de abuso ficaram consternados com o desenvolvimento.	Representantes de vítimas de abuso manifestaram consternação com a possibilidade.	Paraphrase
O microcontrolador Guru serve quatro funções: monitoramento de hardware, gerenciamento de overclock, atualização do BIOS (Basic Input Output System) e um recurso de assistência para solução de problemas chamado Black Box.	O microcontrolador µGuru possui quatro funções: monitoramento de hardware, gerenciamento de overclock, atualização do BIOS e um recurso de assistência para solução de problemas chamado Black Box.	Paraphrase
Pizzolato foi condenado a 12 anos e sete meses de prisão pelo Supremo Tribunal Federal.	Condenado no mensalão do PT, Pizzolato fugiu para a Itália em 2013 para escapar da prisão.	None
Reims "um centro de produção do vinho dos reis" também abriga a catedral onde os reis da França foram coroados desde a Idade Média até o início do século XIX.	Reims fez vinho para os reis.	Entailment
Em março, nova resolução adiou a legislação para 1º de junho.	Em março, uma segunda resolução adiou a legislação para primeiro de julho.	None
O índice Standard & Poor's 500 caiu 5,20, ou 0,6 por cento, para 924,42 a partir das 9:33 da manhã em Nova York.	O índice Standard & Poor's 500 Index .SPX caiu 9 pontos, ou 0,98 por cento, para 921.	Paraphrase
sim uh-huh oh, eu gostaria de ir a qualquer lugar que você sabe, eu apenas gosto de ir	Eu realmente gosto de fugir e viajar.	Entailment
Ele disse que, no início de dezembro, os inspetores de imigração de Hartsfield poderão comparar as impressões digitais às "listas de observação" computadorizadas do governo federal.	No início de dezembro, os inspetores de imigração em Hartsfield poderão comparar as impressões digitais às "listas de observação" computadorizadas do governo federal, disse Williams.	Paraphrase
O veto ao projeto deverá ser publicado na edição de hoje do Diário Oficial da União.	Resolução sobre tema foi publicada ontem no Diário Oficial da União.	None
As pessoas que sofrem desse distúrbio absorvem quantidades excessivas de ferro, o que pode causar danos aos órgãos.	A hemocromatose é um distúrbio no qual as pessoas absorvem quantidades excessivas de ferro que podem levar a danos nos órgãos.	Paraphrase
Mais de 60% dos 1.000 funcionários da empresa foram mortos no ataque.	Mais de 60% de seus 1.000 funcionários na época foram mortos.	Paraphrase
Os promotores alegaram que Durst planejou o assassinato para assumir a identidade de Black.	Os promotores sustentaram que Durst assassinou Black para tentar assumir a identidade de Black.	Paraphrase
Baseado em fatos reais, o suspense 'Evereste' segue em pré-estreia este fim de semana.	“Evereste” segue em pré-estreia neste fim de semana.	Entailment
O nome da filha recém-nascida dos duques de Cambridge, William e Kate Middleton, é Charlotte Elizabeth Diana.	Alice foi o nome mais apostado, seguido de Elizabeth e Charlotte.	None
Sim, disse Jon.	Jon confirmou isso ao povo.	Entailment
A parceria entre Uderzo e Goscinny, os criadores originais, acabou em 1977.	Albert Uderzo, já com 88 anos, um dos criadores originais da BD, também participou na apresentação.	None
O grande destaque da Microsoft é o Surface Pro 4, que está cada vez melhor.	Disponível nos principais retalhistas, o Surface Pro 4 vai ter preços a partir de 1.029€.	None
De volta à zona de rebaixamento, o Coritiba sustenta sete jogos de invencibilidade.	Já o Coritiba segue estacionado com 27 pontos na zona de rebaixamento.	None
A programação inclui ainda a estreia internacional de “Daft Punk unchained”, de Hervé Martin-Delpierre.	Hervé Martin-Delpierre leva-nos até à eletrónica francesa dos Daft Punk.	None
Mas Robinson pediu aos eleitores que sejam "gentis, sensíveis e gentis" com os crentes que "não entenderão o que você fez aqui hoje".	Mas ele pediu aos delegados que o elegeram serem "gentis, sensíveis e gentis" com os crentes que "não entenderão o que você fez aqui hoje".	Paraphrase
Piqué voltou a sofrer com as vaias de torcedores em um jogo pela Espanha.	Piqué é forte e tenta trocar as vaias pelos aplausos.	None
As solicitações de asilo serão processadas na Suécia.	A Suécia foi uma das primeiras a aderir à realocação.	None
Após a conversa, Xi Jinping e Ma Ying-jeou vão jantar juntos.	O encontro entre Xi Jinping e Ma Ying-Jeou foi anunciado na terça-feira e confirmado hoje por Pequim.	None
mas ontem à noite eles mataram uh uh quatro pessoas em uma cadeia alimentar	Quatro pessoas foram mortas na noite passada.	Entailment
Com um jogador a mais no segundo tempo, o Chelsea construiu a vitória.	José Mourinho, técnico do Chelsea, saiu em defesa de seu jogador.	None
Kerr, que venceu três campeonatos com o Chicago Bulls nos anos 90 e um com o Spurs em 1999, terminou com 12 pontos, 3 assistências e 2 rebotes.	Kerr, que ganhou três títulos da NBA com o Chicago e um com o Spurs em 1999, terminou com 12 pontos, três assistências e dois rebotes.	Paraphrase
Pela terceira vez nos últimos quatro anos, incêndios são o problema.	Foi a terceira vez em quatro anos que incêndios forçaram o parque a fechar.	Paraphrase
O nome dela foi revelado nesta segunda-feira (21) no programa “Xuxa Meneghel”.	O Xuxa Meneghel desta segunda-feira (21) promoveu o reencontro de Xuxa e Mara Maravilha.	None
Ele disse que a polícia local do crime organizado estava investigando um suspeito, mas ele não confirmou se foi o jovem de 24 anos citado pela Bitdefender.	Ele disse que a polícia local do crime organizado estava investigando um suspeito, mas ele não quis dizer se era Ciobanu.	Paraphrase
As equipas de Mourinho querem sempre mais e precisam de bons resultados.	No que diz respeito a Babacar, queremos sempre que melhores.	None
Isso mesmo, parece que a paz voltou a reinar no palco de Joelma.	Chimbinha voltou a desabafar sobre o fim de seu casamento com Joelma.	None
A jusante de Mount Vernon, o rio Skagit deveria atingir o pico de 36 pés - 8 pés acima do estágio de inundação - hoje à noite, disse Burke.	Esperava-se que o Skagit atingisse o pico durante a noite a 38 pés em Mount Vernon, 10 pés acima do estágio de inundação, disse o Serviço Nacional de Meteorologia.	Paraphrase
Um sistema de lógica	O sistema é lógico.	Entailment
As tropas da ONU estão no Congo para proteger as instalações e o pessoal da ONU, e eles só podem disparar em legítima defesa e foram incapazes de conter a violência.	As tropas - cujo mandato é proteger as instalações e o pessoal da ONU - só podem disparar em legítima defesa e foram incapazes de conter a violência.	Paraphrase
O dinheiro que foi parar em uma conta, na Suíça, foi rastreado e bloqueado.	A Suíça também bloqueou contas atribuídas a Eduardo Cunha, do PMDB do Rio.	None
Jon empalou o atacante e o chutou para baixo.	Jon chutou o atacante.	Entailment
O prêmio de Economia é o único Nobel que não remonta ao testamento de Alfred Nobel.	Angus Deaton venceu o Prêmio Nobel de Economia 2015.	None
Os artefactos pirotécnicos constituem um crime, não são permitidos no interior do recinto.	E não esquecer que o uso de material pirotécnico é crime.	Entailment
Sangue é já uma marca comum pelas ruas de Damasco.	Damasco, capital da Síria, é apenas um dos palcos de terror que se vive no país.	None
A informação está a ser avançada por fontes de segurança locais que atribuem a autoria do atentado aos terroristas do Boko Haram.	Baga Sola não havia sofrido até agora nenhum atentado do Boko Haram.	None
Durante um mês após o lançamento do Android 6.0, esperei pela chegada da atualização.	Considero que para um Android One não receber a atualização durante o primeiro mês é algo negativo.	None
Em 2001, o número de presos no corredor da morte caiu nacionalmente pela primeira vez em uma geração.	Em 2001, o número de pessoas no corredor da morte caiu pela primeira vez em uma década.	Paraphrase
Apenas 1.272 pessoas se dispuseram a acompanhar o duelo ao vivo na Arena Capivari.	Envolvente, o Botafogo dominou o duelo na Arena Capivari.	None
O governador Gray Davis estimou ontem que os incêndios podem custar quase US $ 2 bilhões.	As autoridades estaduais estimaram o custo em quase US $ 2 bilhões.	Paraphrase
A CBS anunciou esta segunda-feira o regresso de Star Trek ao pequeno ecrã.	Teremos o regresso de Star Trek à televisão.	Entailment
Boykin também se refere aos combatentes islâmicos como o "inimigo espiritual" da América que "só será derrotado se formos contra eles em nome de Jesus".	Nosso "inimigo espiritual", continuou Boykin, "só será derrotado se formos contra eles em nome de Jesus".	Paraphrase
Seu Chevrolet Tahoe de 1996 foi encontrado abandonado em um estacionamento de Virginia Beach, Virgínia, no dia 25 de junho.	Seu veículo utilitário esportivo foi encontrado em 25 de junho, abandonado sem as placas em Virginia Beach, Va.	Paraphrase
Já a Irlanda enfrenta a Polônia, no mesmo dia, na casa do adversário.	Polônia e Irlanda fazem confronto direto.	Entailment
Enche-me de orgulho ter jogadores assim à minha volta: jovens que podem aprender muito.	Tem personalidade, compromisso, enche-me de orgulho ter um jogador deste calibre ao meu lado.	None
Também fugiram leões, tigres, ursos e lobos, de que não há imagens disponíveis.	Tigres, leões, onças, ursos e lobos conseguiram sair de suas jaulas.	None
Este último remonta à década de 1890, enquanto a fachada atual foi construída na década de 1950, com o templo ainda abrigando um grupo de monges e monjas.	A fachada atual foi construída na década de 1950, com o templo ainda abrigando um grupo de freiras e monges, enquanto o último remonta à década de 1890.	Entailment
Manuel e seu grupo entraram nos Estados Unidos atravessando a ponte que liga Matamoros e Brownsville.	Manuel e seu grupo entraram nos EUA da mesma maneira que milhares de pessoas todos os dias, atravessando a ponte entre Matamoros e Brownsville.	Paraphrase
Passe algum tempo explorando essas aldeias para vislumbrar um estilo de vida que desaparecerá em breve quando a geração mais jovem voltar as costas ao modo de vida rural.	Passar um tempo nessas aldeias permitirá que você veja um modo de vida que está sendo abandonado pela geração mais jovem.	Entailment
Advogados em consultório particular concedem uma porcentagem do interesse em dinheiro em contas fiduciárias a organizações de Assistência Jurídica em todos os 50 estados.	Existem organizações de assistência jurídica em todos os 50 estados.	Entailment
De acordo com a equipe do HUD, depois que a Análise Econômica foi submetida ao OMB, o HUD fez alterações na Análise para manter sua consistência com a regra, na qual pequenas alterações foram feitas conforme descrito abaixo.	O HUD fez algumas alterações na Análise Econômica.	Entailment
Os porto-riquenhos começaram a chegar em 1900, seguidos pelos coreanos em 1903 e pelos filipinos a partir de 1907.	Na virada do século, muitos imigrantes começaram a chegar, incluindo coreanos e filipinos.	Entailment
A Suécia é o país europeu, a par da Alemanha, que se tem mostrado mais disponível para receber refugiados.	Alemanha, Hungria e Suécia são, por esta ordem, os países da União que mais pedidos recebem.	None
sim, seu nome é Lynn Linda ok	Lynn Linda é o seu nome.	Entailment
Agimos porque vimos as evidências existentes sob uma nova luz, através do prisma de nossa experiência em 11 de setembro ", afirmou Rumsfeld.	Em vez disso, os EUA agiram porque o governo viu "as evidências existentes sob uma nova luz, através do prisma de nossa experiência em 11 de setembro".	Paraphrase
Paul Durousseau, 30, foi acusado na terça-feira de assassinato em cinco assassinatos entre dezembro e fevereiro, e também é suspeito de um assassinato em 1997 no estado da Geórgia.	Paul Durousseau, 32, foi acusado na terça-feira de assassinato em cinco assassinatos em Jacksonville entre dezembro e fevereiro e em um assassinato em 1997 na Geórgia.	Paraphrase
Alguma influência magnética que impeliu irresistivelmente a senhora Vandemeyer a cometer suicídio? "Tommy olhou para ele com respeito.	Tommy olhou respeitosamente para o homem e perguntou se havia alguma influência magnética que causou o suicídio da sra. Vandemeyer.	Entailment
Além do atacante Léo Jabá, o Corinthians também acertou a renovação do contrato por mais um ano do zagueiro Gil nesta terça-feira.	O Corinthians anunciou a extensão de contrato por mais um ano do zagueiro Gil.	Entailment
Investigado pelas autoridades da Suíça, Michel Platini ainda não é acusado pelo Ministério Público local.	Michel Platini também investigado é pela promotoria suíça.	None
Mas uma imitação muito boa, devo admitir. Dave virou-se de Sor Perth em direção a Nema, mas sua cabeça estava inclinada sobre os fios que ela estava tecendo, e ela evitou os olhos dele.	Ela tentou não fazer contato visual com ele.	Entailment
O ex-diretor financeiro Franklyn M. Bergonzi se declarou culpado de uma acusação de conspiração em 5 de junho e concordou em cooperar com os promotores.	Na semana passada, o ex-diretor financeiro Franklyn Bergonzi se declarou culpado de uma acusação de conspiração e concordou em cooperar com a investigação do governo.	Paraphrase
Sutherland é o pioneiro da computação de 65 anos que co-fundou a Evans & Sutherland, que fabricava computadores gráficos de alto desempenho.	Sutherland, 65 anos, foi co-fundador da Evans & Sutherland, uma das primeiras fabricantes de computadores de alto desempenho.	Paraphrase
Em pouco tempo, as ruas e becos ao redor do templo estavam cheios de salas de música, teatros burlescos, cabarés, tocas de jogos e poços de água de qualquer descrição.	As ruas ao redor do templo estavam repletas de salas de música.	Entailment
Teremos que esperar por novidades da Nintendo mas não parece descabido acreditar que futuramente teremos mais conteúdos em Super Smash Bros.	A Nintendo lançou novo conteúdo para as duas versões de Super Smash Bros.	None
"É lamentável que o senador Clinton tente politizar um candidato tão qualificado como governador Leavitt", disse Taylor Gross, porta-voz da Casa Branca.	"É lamentável que o senador Clinton tente politizar um candidato tão qualificado como o governador Leavitt.	Paraphrase
A autorização é necessária porque Dirceu cumpre prisão domiciliar em Brasília devido a sua condenação no processo do mensalão.	Dirceu cumpre prisão domiciliar após ser condenado no mensalão.	Entailment
Por oposição, Chipre e a Grécia falharam na melhoria destes pilares.	Por outro lado, Chipre e a Grécia não conseguiram melhorar nestes pilares.	Paraphrase
No teste com o iPhone 6S Plus realizado por Gruber, o "efeito é dramático".	Com surpresa, Gruber reparou que o iPhone 6S pontuou 2,500.	None
A religião, na qual Mahavira é vista como a manifestação de 24 Tirthankaras (professores), atribui almas a todos os seres vivos, assim como a outros objetos naturais.	A religião atribui almas a objetos naturais e criaturas vivas.	Entailment
No caso da graduação, Rehnquist disse que o uso da raça não era "restrito" para alcançar o interesse declarado da universidade pela diversidade.	Rehnquist escreveu que o sistema não era estritamente adaptado para alcançar o interesse na diversidade educacional.	Paraphrase
É um florete de Salamonca, disse Adrin.	O rapier é Salamonca	Entailment
A filha Renee Jackson disse que costumava fazer "enormes potes de feijão e arroz com carne e caçarolas" para toda a família.	A filha biológica deles, Renee Jackson, 29 anos, disse que fez enormes panelas de feijão e arroz, carne e caçarolas.	Paraphrase
Na semana, o dólar avançou 0,43% em relação ao Real e acumula alta de 6,89% em setembro.	Na semana, o dólar acumulou alta de 0,43 por cento sobre o real.	Entailment
Depois, o relatório será levado a plenário pelo relator do processo, ministro Augusto Nardes.	O ministro Augusto Nardes disse que a análise do Tribunal de Contas da União é técnica.	None
Sheena Young, da Child, a rede nacional de apoio à infertilidade, espera que as diretrizes levem a um serviço mais "justo e equitativo" para quem sofre de infertilidade.	Sheena Young, porta-voz da Child, a rede nacional de apoio à infertilidade, disse que as diretrizes propostas devem levar a um serviço mais "justo e equitativo" para quem sofre de infertilidade.	Paraphrase
E dois líderes importantes do programa de ônibus estavam fora da cidade durante o voo.	O jornal também informou que dois líderes importantes estavam fora da cidade durante parte do voo da Columbia.	Paraphrase
O El Niño é apontado por especialistas como a maior razão de tanto calor durante o inverno no estado.	O fenômeno El Niño está entre as explicações para o calor registado durante o inverno no estado.	Entailment
A Receita Federal recebeu 27.895 milhões de declarações dentro do prazo.	Ano passado, o órgão recebeu 26.883.633 declarações dentro do prazo.	None
Esta informação segue.	Esta informação é fornecida depois disso.	Entailment
O Candy Crush é o símbolo máximo de sucesso da marca.	Grande parte do sucesso das sagas Candy Crush deve-se ao Facebook.	None
O capítulo de Somerset County da American Civil Liberties Union mantém uma clínica legal gratuita na segunda quinta-feira de cada mês.	Uma clínica legal gratuita é realizada na segunda quinta-feira de cada mês.	Entailment
Os auditores reconheceram que os auditores não examinaram os arquivos pessoais dos padres.	Os auditores, por exemplo, não tiveram acesso aos arquivos do pessoal da igreja.	Paraphrase
Com dois golos cada, Jonas e Mitroglou confirmaram toda a influência nos índices de finalização do Benfica.	Tanto Jonas como Mitroglou estão habituados a finalizar aos pares.	None
Para o próximo duelo, Dunga fez três alterações.	Dunga ainda justificou as três alterações que fez para o duelo.	None
O xogunato fundou um grande número de templos zen em Kamakura.	Em Kamakura, há um grande número de templos zen.	Entailment
Não é de hoje que o cartola está insatisfeito com as condutas de seu presidente.	Aidar foi eleito presidente do clube com o apoio do cartola.	None
O MCR-1 permite à bactéria uma propagação fácil, de acordo com o estudo publicado pela Lancet Infectious Diseases na quinta-feira.	Este estudo foi publicado na Lancet Infectious Diseases na edição desta quinta-feira.	Entailment
A guerra do Congo começou em 1998, quando Uganda e Ruanda invadiram os rebeldes que lutavam para derrubar o governo central.	A guerra da República Democrática do Congo começou em 1998, quando Uganda e Ruanda invadiram juntos para apoiar rebeldes que tentavam derrubar Kinshasa.	Paraphrase
Em relação ao uso de óculos escuros durante o inverno, disse que não há contraindicação.	A pessoa pode usar óculos escuros se a incidência de luz incomodar.	None
Em Srinagar, as pessoas fugiram para a rua durante o sismo.	Fui atirado de um lado para o outro da rua pela violência do sismo.	None
Peterson, 31, agora é acusado de assassinato pela morte de sua esposa de 27 anos e seu filho ainda não nascido.	Peterson, 31, é acusado de duas acusações de assassinato em primeiro grau pelos assassinatos de sua esposa Laci e do filho ainda não nascido, Conner.	Paraphrase
Aqui você descobrirá uma vista imponente de Kobe, Osaka, Ilha Awaji e Mar Interior.	Há uma boa visão de Awaji.	Entailment
Já Passos Coelho afirmou que vai dizer ao Presidente da República Cavaco Silva, que a coligação quer formar governo.	Esta terça-feira, Passos Coelho já será recebido por Cavaco Silva em Belém, na sequência das eleições.	None
Craig responde desta forma a rumores que circularam nas últimas semana sobre a sua substituição no papel de 007.	Dirigido por Sam Mendes, Daniel Craig volta a representar o papel de 007 pela quarta vez.	None
E como a arquitetura permite que AT e T escolham, permite que AT e T controlem como sua rede é usada.	Ele permite que AT e T controlem como sua rede é usada devido à arquitetura que permite que AT e T escolham.	Entailment
O atual campeão Atlético-MG enfrentará o Figueirense, enquanto o Fluminense pegará o Paysandu.	O Atlético-MG joga contra o Figueirense.	Entailment
O grupo anunciou que vai chamar à revisão 8,5 milhões de carros afetados na Europa.	8,5 milhões desses automóveis circulam na Europa.	Entailment
Alguns desses grupos resistiriam fortemente a quaisquer mudanças.	As mudanças são resistidas por alguns desses grupos.	Entailment
Os dois não são parentes, mas se referiram um ao outro como pai e filho.	Ele não é parente de Malvo, mas os dois se referiram um ao outro como pai e filho.	Paraphrase
Marilyn Mosby, de 35 anos, está há apenas quatro meses no cargo de procuradora.	A procuradora Marilyn Mosby disse que é um caso de homicídio.	None
Os resultados foram relatados online na edição de 1º de junho da revista científica Nature Medicine.	Os resultados foram publicados na edição de hoje da revista Nature Medicine.	Paraphrase
Os tribunais secretos são constitucionais?	Existem tribunais secretos com legalidade questionável.	Entailment
Quem investir a partir de 250 euros já recebe o núcleo e quatro módulos à escolha.	Apenas as contribuições acima dos 285 dólares permitem receber um exemplar composto por core e quatro módulos.	None
Leopoldo López era acusado de incitação à violência, danos ao patrimônio e organização criminosa.	Foi com revolta e lágrimas que os apoiantes de Leopoldo López reagiram à sentença.	None
Não quero que um jogador sinta da minha parte uma intervenção que não foi solicitada.	O Carrillo e os jogadores têm de uma vez por todas de solicitar ao Sindicato a sua intervenção.	None
Mas nos primeiros 30 segundos após Young entrar no ringue, a família sabia que era uma partida desigual, disse Meyers.	Mas nos primeiros 30 segundos da luta, os membros da família sabiam que era uma luta desigual, disse Jodie Meyers, irmã de Stacy Young.	Paraphrase
As ações da Smithfield subiram mais de 8%, pois a empresa disse esperar que a transação aumentasse os lucros imediatamente.	As ações da Smithfield subiram mais de 8% ontem, pois a empresa disse que esperava que a transação aumentasse os lucros imediatamente.	Paraphrase
"Real Bodies" é a maior e mais completa exposição sobre o corpo humano a circular pelo mundo.	Os corpos de “Real Bodies” também parecem estar em movimento.	None
O anúncio deu-se após Netanyahu ter voltado da Assembleia-Geral das Nações Unidas, que decorreu em Nova Iorque.	Netanyahu chegava de Nova Iorque, onde tinha estado presente para a Assembleia-Geral das Nações Unidas.	Entailment
Ele disse que o efeito prático da visita dos governadores é "nenhum".	Pezão disse acreditar que há apoio mesmo entre os governadores de oposição.	None
Lucas Lima, Marquinhos Gabriel e Neto Berola marcaram para os donos da casa, enquanto Robert diminuiu no fim.	Sem dificuldades, o Santos marcou o segundo com Marquinhos Gabriel.	None
Após anos de negligência e discriminação, o significado cultural da pequena comunidade historicamente significativa de Ainu está finalmente sendo reconhecido.	Os Ainu não eram vistos como importantes por algum tempo.	Entailment
Nas redes sociais, uma dificuldade é magnificada.	O Inep monitora as redes sociais durante e após a realização do exame.	None
No mercado da dívida soberana o efeito das palavras de Draghi também foi forte.	Não foi só nas bolsas que o "efeito Draghi" se fez sentir.	None
Os pesquisadores previram 23 casos adicionais de demência por ano para cada 10.000 mulheres em tratamento.	Isso representa 23 casos adicionais de demência por ano em cada 10.000 mulheres tratadas.	Paraphrase
Os cenários C e D são baseados no relatório publicado recentemente pelo DOE, Cenários para um futuro de energia limpa (Interlaboratory Working Group, 2000; ver também Brown, et al, 2001).	Os cenários são baseados no relatório patrocinado recentemente pelo DOE.	Entailment
Os cônsules honorários possuem um estatuto especial que lhes permite exercer uma actividade profissional remunerada.	Os cônsules honorários são funcionários com um estatuto particular, que lhes permite exercer uma atividade profissional remunerada.	Paraphrase
