premise	hypo	label
Any inefficiency would exacerbate the loss.	If there are inefficiencies, these inefficiencies would only make the initial loss worse.	Entailment
Some information in a case study is likely to be judgmental, particularly when observer and participant-observer modes of data collection are used.	Observer and participant-observer modes of data collection are likely to bring some element of judgement to a case study.	Entailment
Temos de fazer mais e melhor, jogando bom futebol, que é a única forma de ganhar.	Temos argumentos nos jogadores que estão aptos para fazer um bom jogo.	None
O Secretariado Nacional defende o fim dos cortes salariais na Função Pública, mas Carlos Silva admite uma redução faseada.	O Secretariado Nacional defende ainda o fim dos cortes salariais na Administração Pública.	Entailment
Esta solução abrange apenas os clientes não residentes e que ainda não há resposta para os clientes do papel comercial.	Esta solução não abrange os clientes de papel comercial do Grupo Espírito Santo.	None
O quinto ano de Game of Thrones chegou a registrar 8,1 milhões de espectadores.	A 6ª temporada de Game of Thrones estreia em 2016.	None
Goss said CIA Director George Tenet has provided the committee with 19 volumes of documents on prewar intelligence which has been made available to House members.	He also noted that Tenet has provided the committee with 19 volumes of documents on prewar intelligence which has been made available to House members.	Paraphrase
Além da América do Sul, ele poderá ser visto também em algumas partes da América do Norte, na Europa e África.	No próximo dia 27, um raro fenômeno astronômico poderá ser visto em toda a América do Sul.	None
"Convergente" deve estrear no dia 17 de março de 2016 no Brasil.	‘A Série Divergente: Convergente‘ será lançado nos Estados Unidos em 18 de março de 2016.	None
At CUNY, law school administrator Sue Bryant was thinking along the same lines.	Sue Bryant is a law school administrator at CUNY.	Entailment
O Observatório Nacional da Diabetes apresenta hoje o relatório anual.	O documento, da responsabilidade do Observatório Nacional da Diabetes, deixa vários alertas.	None
Whereas personal saving represented one-half to three-quarters of average	An individuals savings are typically less than three-quarters of average.	Entailment
A indústria em termos de patamar, é algo similar ao que se tinha em termos de produção em 2009.	Em relação a agosto de 2014, a produção caiu 9%.	None
"It was to fly a plane into the White House," Karas said.	It was to fly a plane in the White House."	Paraphrase
With 2.3 million members nationwide, the Episcopal Church is the U.S. branch of the 77 million-member global Anglican Communion.	The Episcopal Church, with 2.3 million members, is the U.S. branch of the 77 million-member Communion.	Paraphrase
The electric utility portion was developed using the Integrated Planning Model (IPM).	The Integrated Planning Model was used to develop the electric utility portion.	Entailment
He was released on $3-million bail and immediately returned to Las Vegas, where he had been filming a video.	After posting $3 million bail, Jackson flew to Las Vegas, where he had been working on a video.	Paraphrase
No início de setembro passado, a OMS anunciou que a Libéria estava livre do vírus do Ébola pela segunda vez.	A 07 de novembro, a OMS declarou a Serra Leoa livre da transmissão do vírus do Ébola.	None
A primeira cota da reserva técnica também acabou e foi preciso avançar um pouco mais.	A segunda cota da reserva técnica entrou em operação em outubro.	None
Depois de três empates nos jogos anteriores, andávamos à procura desta vitória para retribuir aos nossos adeptos o apoio que nos têm dado.	Queremos jogar bem, jogámos melhor nos três jogos anteriores, mas não ganhámos.	None
Had the creditors turned down the bailout plan, LG Group might have been forced to close down its credit card business.	If the creditors turn down the bailout plan, LG Group may have to closedown its card business.	Paraphrase
If Walker appeals Parrish's ruling, it would stop the extradition process and could take several months, Rork said.	The appeal would stop the extradition process and could take several months, Rork said.	Paraphrase
A Caixa sorteou na noite deste sábado a Mega-Sena, os numeros sorteados são 58-41-48-50-15-18, pelo concurso 1700.	A Mega-Sena paga milhões para o acertador dos 6 números sorteados.	None
A Liga Sul-Minas-Rio recebeu a anuência da Confederação Brasileira de Futebol (CBF).	O que a Confederação Brasileira de Futebol temia está perto de acontecer.	None
Acrescentou que esse pagamento teria sido “acertado” com o ex-ministro Paulo Bernardo, marido de Gleisi Hoffmann.	O pagamento da Consist não teve nenhuma relação com a senadora Gleisi Hoffmann.	None
O apoio do goleiro no pleito será para Leco.	Há outro problema para ser administrado por Leco.	None
Other recommendations included a special counsel on oceans in the White House, creation of regional ocean ecosystem councils and a national system to protect marine reserves.	Other recommendations included the creation of regional ocean ecosystem councils and a national system to fully protect marine reserves.	Paraphrase
The Six Major Puzzles in International  Is There a Common Cause?	Is there a common cause with the major international puzzles?	Entailment
And if we don't do this, innocent people on the ground are going to die, too."	Crews are told: "If we don't do this, innocent people on the ground are going to die", he said.	Paraphrase
The two powerful men also disagree about ethanol (sacred in Iowa) and authorizing oil and gas drilling in Alaska's wildlife refuge.	They also disagree over ethanol - sacred in Iowa - and on authorizing oil and gas drilling in Alaskas wildlife refuge.	Paraphrase
E na próxima segunda-feira vai decorrer a última reunião do PS, desta feita com o Bloco de Esquerda.	O PS vai ainda reunir-se com o Bloco de Esquerda na próxima segunda-feira.	Entailment
Even if tax incentives do not increase personal saving much in the short term, they may encourage individual households to earmark resources specifically for retirement.	Tax incentives may not increase personal saving in the short term.	Entailment
O Astana fará a sua estreia na fase de grupos da Liga dos Campeões esta terça-feira frente ao Benfica.	É importante termos entrado na fase de grupos da Liga dos Campeões.	None
Rashidi Ahmad, 33, was found dead in his pickup truck after it crashed into a building at Lincolnshire and Williamsborough drives, near Franklin Boulevard.	Sheriff's deputies found Ahmad in his truck after it crashed into a building at Lincolnshire and Williamsborough drives, just south of the Sacramento city limits along Franklin Boulevard.	Paraphrase
O encontro entre o Braga e os checos do Slovan Liberec está agendado para as 20h05 desta quinta-feira.	Braga joga esta quinta-feira frente ao Slovan Liberec.	Entailment
Dogchild, um título do estúdio Animatoon vai estar pela primeira vez jogável na Lisboa Games Week.	O Lisboa Games Week terá lugar de 5 a 8 de novembro na FIL, em Lisboa.	None
Neste indicador ficam mesmo atrás de países como o Vietnam onde há um computador para cada nove alunos.	O melhor resultado é conseguido pela Austrália onde existe um computador para cada aluno.	None
Na altura, o comentador lembrava que PSD e CDS podiam conseguir mais mandatos mas não ter a maioria de votos.	Na distribuição de mandatos, PSD e CDS juntos conseguem eleger mais deputados.	None
They also said the rule will make the nation's electrical system more reliable -- a high-profile issue after last week's massive power blackout.	They also said the rule will improve the reliability of the nation's electrical system, which is needed after last week's massive power blackout.	Paraphrase
The determination of the most relevant information to be presented should be made by the preparer; however, reporting at the entity level shall be more specific than at the governmentwide level.	Reporting at the entity level should be more specific than at the governmentwide level.	Entailment
O medo está neste momento instalado no Aeroporto de Gatwick, no sul de Londres.	Gatwick é o segundo mais movimentado aeroporto de Londres, depois de Heathrow.	None
Se Marcos Rocha e Leandro Donizete estão de volta ao time, o treinador tem pelo menos uma baixa confirmada.	Marcos Rocha e Leandro Donizete receberam o terceiro cartão amarelo e não jogam.	None
A provocação do Corinthians no telão do Itaquerão na noite de quinta-feira não agradou à diretoria da Ponte Preta.	Corinthians e Ponte Preta voltam a campo no próximo domingo.	None
Baer said he had concluded that lawyers for the two victims "have shown, albeit barely ... that Iraq provided material support to bin Laden and al-Qaeda".	Judge Harold Baer concluded Wednesday that lawyers for the two victims "have shown, albeit barely ... that Iraq provided material support to bin Laden and al-Qaida."	Paraphrase
SMI accounts for somewhat more than 40 percent of Medicare spending and is expected to account for a growing share of total program dollars.	SMI is expected to make up more than 40 percent of Medicare dollars.	Entailment
Relacionados AHRESP pede estado de calamidade pública para o Algarve Albufeira.	Porém, o pedido de declaração de “calamidade pública” poderá virar-se contra o próprio município.	None
My decision today is not based on any one event."	Governor Rowland said his decision was "not based on any one event."	Paraphrase
O habeas corpus foi negado em 3 de julho, pelo juiz federal Nivaldo Brunoni.	No dia 2 de julho, foi impetrado um pedido de habeas corpus preventivo.	None
Às 11h, haverá apresentação da Escola de Dança do Theatro Municipal.	O encerramento será às 20h, com a Orquestra Sinfônica do Theatro Municipal.	None
"Mulher do Ano", este é o mais novo título de Lady Gaga.	Ninguém fez isso em 2015 mais do que Lady Gaga.	None
They said he would be open to letting that license go to the city of Chicago.	Schafer said the governor would be open to offering that last license for a riverboat in Chicago.	Paraphrase
Relatou ao médico Paulo Rabaldo formigamento em um dos braços e perda momentânea da visão em um dos olhos.	O jogador relatou perda parcial da visão e formigamento no braço.	Entailment
Paul Durousseau, 30, was charged Tuesday with murder in five slayings between December and February, and also is suspected of a 1997 killing in the state of Georgia.	Paul Durousseau, 32, was charged Tuesday with murder in five Jacksonville slayings between December and February, and in a 1997 Georgia killing.	Paraphrase
Na Arena do Grêmio, o São Paulo venceu o Grêmio por 2 a 1.	Corinthians e Grêmio, em grande jogo, empataram em 1 a 1.	None
But that is the exact situation that many low- and moderate-income taxpayers face when being audited by the Internal Revenue Service.	But that is the situation many low income taxpayers end up in when audited by the IRS.	Entailment
Será hoje conhecido o laureado com o Prémio Nobel da Literatura, sucedendo ao francês Patrick Mondiano, contemplado de 2014.	Em 2014, o Prémio Nobel da Literatura foi atribuído ao escritor francês Patrick Modiano.	Entailment
As circunstâncias em que ele se feriu estão sendo investigadas pelo Departamento de Justiça.	As circunstâncias da morte do jovem negro estão sendo investigadas.	None
The company must either pay NTP the $53.7-million or post a bond with the court pending the appeal, Mr. Wallace said.	RIM must either pay NTP the $53.7 million or post a bond with the court pending the appeal.	Paraphrase
ENTITLEMENT PERIOD - The period (such as, monthly) for which benefits become due.	The entitlement period is when the benefits are due.	Entailment
Em termos absolutos, há mais 4.800 desempregados que no mês anterior, ou seja 633 mil pessoas no total.	No total, houve uma redução de 34.200 cidadãos empregados, levando o total para 4.462.200 pessoas.	None
In addition, Texas spent approximately $228 million of its TANF funds in serving more than 300,000 recipients.	$228 million of Texas' TANF funds was spent on 300,000 people.	Entailment
Duas pessoas ficaram gravemente feridas e foram levadas pelo helicóptero Arcanjo para o Hospital Governador Celso Ramos.	Outras cinco pessoas ficaram feridas, entre elas um menino de 3 anos.	None
Empresa volta a estudar a possibilidade de lançar o seu próprio smartphone.	Já especulada no passado, a possibilidade do Google produzir seu próprio smartphone Android voltou à tona nessa semana.	None
Vaccari e Duque foram presos pela Polícia Federal em ações da Operação Lava Jato.	Duque e Vaccari já respondem por outra denúncia da operação Lava Jato.	None
O time do São Paulo tem muita qualidade, então temos que trabalhar bem na parte defensiva e ofensiva.	Sabemos o que temos de fazer na parte defensiva e ofensiva.	None
O Banco Central manteve a rolagem de swaps cambiais para outubro.	Ele apenas dará continuidade à rolagem de swaps cambiais, que vencem em outubro.	None
Plano Tsipras será a base para um novo memorando de entendimento.	Constata-se um entendimento de princípio para fornecer mais empréstimos ao país.	None
O Hubble captou novas imagens e a NASA partilhou-as com o mundo num filme rápido e ultra definido de um minuto.	As imagens captadas pelo telescópio espacial Hubble revelam pormenores do planeta nunca antes vistos.	None
Martha Stewart shares fell $2.03, about 18 percent, to $9.17 and were the NYSE's biggest percentage loser.	Its shares fell 4.6 percent, or $4.04, to $83.38 and was the blue-chip Dow's biggest percent loser.	Paraphrase
Dessa maneira, a Petrobras perde o grau de investimento pela agência, após rebaixamento de dois níveis.	Essa é a segunda agência de rating a tirar o grau de investimento da Petrobras.	None
Reporting Compliance With Generally Accepted Government Auditing Standards	Reporting Compliance With Generally Accepted Government Auditing Standards	Entailment
Não serei mais um cantor valvulado.	Aos poucos, o cantor Netinho está voltando à sua vida agitada.	None
The companies also announced plans to collaborate on the design for future generations of memory technologies.	The two groups said they would collaborate on the design of future memory technologies.	Paraphrase
The agency representatives also made a number of other points that suggested that standardization of participation processes was not needed or could be undesirable.	The agency representatives made a number of points	Entailment
Motorola had scheduled its earnings report to be released today after the close of trading.	The Schaumburg, Ill.-based company had scheduled its earnings report to be released on Tuesday after the close of trading.	Paraphrase
But Mr. Peterson added, "I don't know anybody in the conference committee who's fighting to keep it out completely."	But Peterson added, I dont know anybody in the conference committee whos fighting to keep it out completely.	Paraphrase
She met Lady Mary at her Double Bay home yesterday to thank her for the donation.	She met Lady Mary for the first time at her Double Bay home in Sydney yesterday to thank her in person for the donation.	Paraphrase
Há ainda suspeita que dois lusodescendentes estão desaparecidos: Julien Ribeiro e Cédric Santos.	Julien Ribeiro e Cédric Santos são dados como desaparecidos em conta de Twitter criada depois dos atentados em Paris.	None
The Nasdaq composite index rose 13.70, or 0.8 per cent, to 1700.34.	The technology-laced Nasdaq Composite Index .IXIC gained 13.73 points, or 0.81 percent, to finish at 1,700.34.	Paraphrase
A impensável vitória de Jeremy Corbyn nas eleições para a nova liderança do Labour é um desses momentos.	O resultado da escolha do novo líder do Labour surge num momento particularmente adverso.	None
He adds: "She started beating me with her hands about the head until I ran into the other room."	"She started beating me with her hands about the head until I ran into the other room," Mr Gest says of one incident.	Paraphrase
National Saving Changed Over Time- Both Overall and by Component?	National saving changed over time.	Entailment
"No matter who becomes the sponsor for stock-car racing's top series, NASCAR will need an all-star event," Wheeler said in a statement.	No matter who becomes the sponsor for stock-car racings top series, NASCAR will need an all-star event, Wheeler said Tuesday.	Paraphrase
The Lawyers Trust Fund and LAP aim, respectively, to improve legal services to the poor to provide equal justice under the law, and to increase public confidence in the administration of justice, Chief Justice Mary Ann G. McMorrow said.	Mary Ann G. McMarrow is a Chief Justice.	Entailment
António Costa e o eurodeputado Francisco Assis estiveram em Barcelos.	Em Barcelos apareceu em cena Francisco Assis.	Entailment
The techniques and approaches shared a common focus of improving the internal control systems over the problem areas and generally included actions in five areas-control environment, risk assessment, control activities, information and communications, and monitoring.	There were techniques and approaches set to improve internal control systems.	Entailment
They have been identified by the Tarrant County Medical Examiner's Office as Melena's brother, Angel Melena, 25, and Narcisco Del Angel Lozano, 34.	The Tarrant County Medical Examiner's Office has identified the deceased passengers at the scene as Angel Melena, 25, and Narcisco Del-Angel Lozano, 34.	Paraphrase
PG&E Corp. shares were up 39 cents or 2.6 percent at $15.59 on the New York Stock Exchange on Tuesday.	PG&E's shares gained 24 cents to $15.44 during Tuesday's trading on the New York Stock Exchange.	Paraphrase
Schneiderman said this fare price would reflect the agency's legitimate financial condition as well as riders' concerns about having to pay 33 percent more to ride in a recession.	Schneiderman said the price would reflect the agency's legitimate financial status as well as riders' concerns about having to pay 33 percent more at the turnstile in a recession.	Paraphrase
Professor Hermon-Taylor adds, An unexpected finding of the research showed that patients suffering with Irritable Bowel Syndrome (IBS) were also infected with the MAP bug.	Hermon-Taylor said an unexpected finding of the research showed that patients suffering from irritable bowel syndrome (IBS) may also be infected with MAP.	Paraphrase
"Landing on an aircraft carrier doesn't make up for the loss of 2.5 million jobs in America," said the senator, a much-decorated Vietnam War veteran.	"Landing on an aircraft carrier doesn't make up for the loss of 2.7 million jobs in America," Kerry said.	Paraphrase
Western Spruce Budworm in the Carson National	In the Carson National, Western Spruce Budworm	Entailment
He characterized the hostile bid as "atrociously bad behavior from a company with a history of atrociously bad behavior."	Conway called the move "atrociously bad behaviour from a company with a history of atrociously bad behaviour."	Paraphrase
O tufão Koppu atingiu o norte das Filipinas no domingo, obrigando à retirada de milhares de pessoas das zonas mais vulneráveis.	O tufão Koppu abateu-se este domingo sobre o norte das Filipinas.	Entailment
António Costa referiu depois ter indicação de que a coligação PSD/CDS enviará da parte da tarde de hoje essas propostas ao PS.	Este é o nome do documento enviado pela coligação PSD/CDS-PP a António Costa.	None
The 1995 Program Letters16 containing this directive	This directive is contained in the 1995 Program Letters16	Entailment
I'd probably still be fighting, she said.	I would most likely still fight, she admitted.	Entailment
This resulted in inconsistent and inaccurate reporting.	The result of this was reporting that was neither accurate nor consistent.	Entailment
Nonetheless, it represents the most reliable, albeit conservative 8, estimate of cases closed in 1999 by LSC grantees.	The most reliable conservative 8 is represented by it.	Entailment
These responses are summarized in the preamble to the rule in the Federal Register.	The preamble to the rule summarizes these responses.	Entailment
We will increase empowerment and accountability at the senior executive level.	At the senior executive level we will increase empowerment and accountability.	Entailment
Segundo a empresa de segurança afegã que os empregava, todos eram afegãos.	Este é o segundo atentado em menos de 24 horas na capital afegã.	None
O cestinha da partida, apesar da derrota, foi o sérvio Teodosic, que anotou 16 pontos.	Outro destaque do confronto foi Kuzminskas, que anotou 13 e pegou nove rebotes.	None
Melhor do que passar um heat é ver que o nosso surf está ao mais alto nível no circuito mundial.	Hoje, aos 28 anos, é um dos melhores do circuito mundial.	None
"It still remains to be seen whether the revenue recovery will be short- or long-lived," Sprayregen said.	"It remains to be seen whether the revenue recovery will be short- or long-lived," said James Sprayregen, UAL bankruptcy attorney, in court.	Paraphrase
A Croácia tornou-se uma rota alternativa para os refugiados e migrantes que viram a Hungria barrar-lhes a passagem.	Os refugiados começaram a dirigir-se à Croácia depois de serem barrados na Hungria.	Entailment
Catarina Martins garantiu que o partido vai combater a desistência.	Catarina Martins concorda: há barragens a mais em Portugal.	None
"I stand 100 percent by it, and I think our intelligence services gave us the correct information at the time."	I stand 100 percent by it, and I think that our intelligence services gave us the correct intelligence and information at the time," Blair said.	Paraphrase
Another new provision adopted in 1997 prohibits any local program that has been found to engage in a substantial violation of the law or its grant conditions from being considered for an LSC grant in future competitions.	A new provision prohibits any local program engaging in a substantial violation from being considered for an LSC grant.	Entailment
He said the foodservice pie business doesn't fit the company's long-term growth strategy.	"The foodservice pie business does not fit our long-term growth strategy.	Paraphrase
O festival Barreiro Rocks comemora este ano o seu 15º aniversário, nos dias 4, 5 e 6 de dezembro.	Inseridas no evento estarão diversas atividades promovidas em conjunto com o festival Barreiro Rocks.	None
HUD has begun to take the steps necessary to rectify this problem, including preparation and publication of a correction to the final rule and proper submission of the controlled business disclosure requirements for OMB review and public comment.	Preparing a correction is among the steps HUD has begun to take.	Entailment
Law enforcement sources who spoke on condition of anonymity confirmed that Limbaugh was being investigated by the Palm Beach County, Fla., state attorney's office.	Law enforcement officials confirmed that Limbaugh was being investigated by the Palm Beach County, Fla., state attorney's office.	Paraphrase
Page said it's also possible that genes on the Y chromosome may influence gender-specific differences in disease susceptibility.	He added that genes on the Y might play a role in influencing gender-specific differences in disease susceptibility.	Paraphrase
A maioria termina em brigas e com a presença da polícia, acionada por moradores.	A Polícia Militar informou que sempre tem atendido os moradores, quando acionada.	None
When GAO needs access to classified, proprietary, or otherwise sensitive information, it will comply with all applicable statutory requirements, including obtaining the necessary security and other clearances for assigned GAO staff.	GAO needs some information that has security clearances.	Entailment
In three years, Lend Lease has slipped from a top-five stock, when its share price was around $24, to 37th.	In the space of three years, Lend Lease has slipped from a top-five 5 stock when its share price hovered around $24 to 37th on the list.	Paraphrase
Com dois sets decididos no tie-break, a partida foi bem equilibrada.	Como diz o placar, a partida foi extremamente equilibrada.	None
Equipa de cientistas identifica uma proteína (GPR3) que pode estar na génese do desenvolvimento de Alzheimer.	Um grupo de cientistas identificou uma proteína que parece desempenhar um papel-chave na doença de Alzheimer.	Entailment
BT said the combination would have an immediate impact on subscriptions with 60,000 additional customers between September and March, 2004.	BT said it expected the combination to reap 60,000 additional customers between September and March, 2004.	Paraphrase
Está também a caminho uma nova aplicação chamada YouTube Music, que será compatível com o Google Play Music.	O YouTube Red funciona em parceria com o Google Play Music, como era previsto.	None
Em 2014, o Brasil registrou 160 mortes violentas intencionais por dia.	Em 2013, o estado teve 6.026 óbitos intencionais.	None
Combination of SCR and FGD will also result in significant reduction of mercury emissions, thereby mitigating the need for the addition of ACI.	SCR and FGD will also result in significant reduction of mercury emissions.	Entailment
Catorze de novembro é o Dia Mundial da Diabetes, efeméride criada em 1991 e reconhecida pela ONU desde 2007.	O Dia Mundial da Diabetes é celebrado anualmente a 14 de Novembro.	Entailment
Users should also be involved and provide support throughout the acquisition to ensure that their requirements are understood and that the resulting system is both accepted and used.	It is good for users to provide support during the acquisition so that the result is appropriate.	Entailment
Hynix CEO E.J. Woo condemned the decision calling the ruling an "outrageous act aimed at a hidden agenda."	Meanwhile, Hynix Semiconductors voiced strong criticism of the United States, calling its decision an "outrageous tactic aimed at a hidden agenda."	Paraphrase
Robert Stewart, a spokesman for Park Place, the parent company of Caesars Palace, said he was surprised by the court's decision.	Robert Stewart, spokesman for Park Place Entertainment, the parent company for Caesars, said the Supreme Court seemed to change the rules for lawsuits.	Paraphrase
O Apple Watch tradicional, que é de aço inoxidável, começa a ser vendido a R$ 4.599.	O relógio Apple Watch tradicional sobe de preço, para justificar a construção em aço inoxidável.	None
The OneNote note-taking tool is listed at £169.99 while the InfoPath XML (Extensible Markup Language) data gathering application is priced at £179.99.	The OneNote note-taking tool is listed at $273 while the InfoPath XML data gathering application is priced at $289.	Paraphrase
Com relação às funcionalidades do Samsung Galaxy Note 5, todas são de ótima qualidade.	A linha Galaxy Note ganhou seu mais novo integrante recentemente.	None
Liliana irritou-se com Larama, o vencedor do Big Brother de Angola, e o caso terminou com insultos e agressões.	Liliana agrediu o vencedor do “Big Brother Angola“.	Entailment
David Beckham faturou o título que no ano passado foi conquistado pelo ator Chris Hemsworth.	David Beckham sucede assim ao ator Chris Hemsworth, que ganhou o título no ano passado.	Paraphrase
Moradores informaram que por volta das 6h era possível escutar barulhos de fogos de artifício.	Até as 7h não havia informações sobre prisões e apreensões.	None
He also accused royal courtiers of poisoning the brothers’ “little minds”.	He said the royal family has poisoned the princes' "little minds."	Paraphrase
O spin-off da série sucesso ‘The Walking Dead‘ estreou nos EUA quebrando recorde.	A produção de The Walking Dead frequentemente usa apelidos nas audições para evitar vazamentos.	None
O Al Murabitun, liderado pelo argelino Mokhtar Belmokhtar, é um dos grupos mais ativos na região do Sahel.	Fundado em 2013, o Al Murabitun é dirigido pelo islamita argelino Mokhtar Belmokhtar.	None
He said his hatred for such people grew from these discussions and had helped convince him violence was the answer.	His hatred for these people had germinated from these discussions and helped cement his belief that violence was the panacea.	Paraphrase
The transformation will leave the program, which was formed in 1967 along the model of decentralized school boards under local community control, with a far more centralized structure.	The transformation will make the program more centralized.	Entailment
Foram apreendidas ainda nozes, conservas de pescado e cerca de 1,2 kg de queijo.	Na bagagem levava 10 kg de bacalhau, um queijo de 1,2 kg, nozes e conservas de peixe.	None
O prazo se encerraria no próximo dia 5 de maio.	A sessão foi marcada para o dia 12 de maio.	None
The NIPA data presented throughout this report reflect changes made in the 11th comprehensive revision of the national accounts in 1999, including the reclassification of software purchases as investment, which is discussed in Q2.	There have been at least eleven comprehensive revisions to the national accounts.	Entailment
Netanyahu disse que Hitler não tinha intenção de exterminar os judeus até se encontrar com Haj Amin al-Husseini em 1941.	Netanyahu acrescentou ainda que al-Husseini terá sugerido a Hitler que deveria "queimá-los".	None
Perto dos 40 minutos, em dois lances, o Bayer Leverkusen chegou ao empate.	Bayer Leverkusen e Roma empataram e deixam o time de Belarus vivo no torneio.	None
LSC continues to provide technical assistance to grantees in many areas of state planning including, but not limited to, development and implementation of state plans, resource development, and mergers.	LSC assists many who receive grants in the state.	Entailment
the information access requirement embodied in the OASIS rule is necessary to meet the requirements of the open access rule.	The information access requirement is found within the OASIS rule.	Entailment
The proposal likely would result in the election of 22 Republicans and 10 Democrats to Congress, instead of the state's current 17 Democrats and 15 Republicans, officials say.	The plan would likely result in the election of 22 Republicans and 10 Democrats from Texas, versus the current 17 Democrats and 15 Republicans, officials say.	Paraphrase
He also agreed with Gentilello that decreased alcohol intake might not be as important an outcome to ED staff as decreased re-visits to the ED.	Decreased alcohol intake might not be as important as other factors.	Entailment
Eu deixei de fumar há 15 anos, depois de ter um desmaio durante o trabalho na roça.	Alex de Paula, 25 anos, começou a fumar aos 16 anos.	None
Além da nova edição em Blu-Ray, há um novo livro a chegar esta semana às lojas.	Os três filmes vão ter uma nova edição em blu-ray e DVD.	None
José era pai de Paula Manga, Manga Júnior, Maria Manga e Katia Manga e já tinha quatro netos.	Manga deixa três filhos e quatro netos.	None
Estes são dois impedimentos constitucionais a que a Assembleia da República seja dissolvida.	Soares optou então por dissolver a Assembleia da República e convocar eleições.	None
Já o Aston Villa enfrenta o Everton, em Liverpool.	O goleiro Guzan voltou a salvar o Aston Villa em dois lances.	None
O recurso da defesa de José Sócrates tem como relator o juiz desembargador Rui Rangel, que é coadjuvado por Francisco Caramelo.	O juiz desembargador Rui Rangel deu razão ao recurso interposto pelos advogados de José Sócrates.	None
Na manhã deste domingo Franco teve um acidente de trânsito na cidade de Granadero Baigorria.	Franco Cervi esteve envolvido num acidente em Granadero Baigorria, na manhã deste domingo.	Paraphrase
The jump in tobacco shares was led by New York-based Altria, whose shares rose almost 10 percent to $38.28.	Shares of the cigarette makers jumped on the news, led by New York-based Altria, whose shares rose almost 10 percent to $38.30.	Paraphrase
VBA incorporated these measures in the performance appraisals for senior executives in its regional offices where the majority of senior executives are located.	The majority of senior executives are in its regional offices.	Entailment
The rationale for the job is bolstering each individual state's revenue, not the national pooled aggregrate.	The national pooled aggregate is not the rationale for the job.	Entailment
It also provides a salary for Samples, who speaks English and Spanish, and Sanchez, who also speaks Mixteco.	Samples, who speaks English and Spanish, is provided a salary.	Entailment
O atacante de 35 anos não era chamado para a seleção dese 2007, quando disputou amistoso contra Gana.	O último jogo do atacante com a camisa da seleção foi em 2007, em amistoso contra Gana.	Entailment
Uma frase do autor homenageado em 2015 também foi descerrada na Praça Escritaria.	Foi descerrada uma frase do autor numa das praças da cidade.	Entailment
For example, GAO recommended that the President's Council on Year 2000 Conversion require agencies to develop contingency plans for all critical core business processes.	The GAO set recommendations for the President's Council on Year 2000.	Entailment
Case studies do not compare individuals or groups to others randomly assigned to different treatments.	Case studies don't compare people that have different treatments.	Entailment
Researchers can choose relatively freely which instance to study on any one of several bases, depending on the questions to be examined.	Researchers can pick which they want to study.	Entailment
Mr Kenny and the Hicks family's American lawyer, Michael Ratner, are trying to get access to Mr Hicks before he faces a planned military tribunal.	Mr Kenny and the family's American lawyer, Michael Ratner, want access to Hicks before he faces a military tribunal.	Paraphrase
Então, acho difícil ele não saber o que estava acontecendo.	No atual sistema de votação, é mais difícil de se candidatar.	None
5 billion, but households' wealth declined by nearly $842 billion (2 percent) largely as a result of the drop in the market value of households' stock holdings.	The value of households' stock holdings dropped and this contributed to a decline in household wealth.	Entailment
Albufeira e Loulé foram as zonas mais afetadas pelo temporal deste domingo.	Várias casas ficaram inundadas em Albufeira, uma das zonas mais afetadas pelo mau tempo.	None
A decisão dos professores de São Paulo de encerrar a greve de 92 dias emocionou a maioria.	Foi uma decisão dolorosa encerrar a greve com zero de reajuste.	None
Market sentiment was subdued after International Business Machines Inc. IBM.N said U.S. securities regulators were investigating the accounting of the world's largest computer company.	Market sentiment was also cautious after International Business Machines Inc. IBM.N said that federal securities regulators had begun an investigating into its accounting.	Paraphrase
O Edifício Canoas tem 18 andares e 72 apartamentos e faz parte de um condomínio de quatro blocos.	O prédio tem 19 andares e 72 apartamentos.	None
She also sends around pro bono email questionnaires to find out which types of cases attorneys are most interested in.	she sends emails to find out which cases interest attorneys.	Entailment
U.S. corporate bond yield spreads tightened in spotty trading on Friday as Wall Street labored to get back on its feet after the largest power outage ever in North America.	U.S. stocks rose slightly on feather-light volume on Friday, as Wall Street regrouped after the biggest-ever power outage in North America.	Paraphrase
O andor poderá ter caído devido ao vento.	António Pinto desmente assim que o andor tenha caído quando estava a ser transportado.	None
The format must be an open standard that has been formally ratified by an internationally recognized standards organization, and IP must be licensed under reasonable, non-discriminatory terms.	The format must be formally ratified by an internationally recognized standards organization, and IP must be licensed under reasonable, non-discriminatory terms, they added.	Paraphrase
To build a case for change, Pfizer's CFO initiated a benchmarking survey to determine exactly how his organization stacked up against the other leading finance organizations.	The benchmarking survey was initiated in order to run a comparison between Pfizer and its competitors in the finance industry.	Entailment
The final rule adds seven industry groups subject to the reporting requirements of section 313 of the Emergency Planning and Community Right-to-Know Act of 1986 (EPCRA), 42 U.S.C.	Seven groups are subject to the reporting requirements.	Entailment
A partir do próximo ano, não precisará de subscrever a SportTV, canal pago, para ver Fórmula 1.	Atualmente, o Mundial de Fórmula 1 é transmitido em Portugal pela SportTV.	None
Desde o início sabíamos que o Sampaio brigaria pelo G-4.	Já o Sampaio Corrêa segue na briga por uma vaga no G-4.	None
Metro, bus and local rail services in France's four largest towns -- Paris, Lyon, Lille and Marseille -- were severely disrupted, Europe 1 radio reported.	Subway, bus and suburban rail services in France's four largest cities -- Paris, Lyon, Lille and Marseille -- were severely disrupted, transport authorities said.	Paraphrase
